,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START
138082,1,1,180000,900000,46084.5,900000,0.026392,-16809,-3327,-3143,-366,0,2,9
138083,0,1,180000,508495.5,24462,454500,0.02461,-14515,-519,-5342,-4523,0,2,12
138088,0,1,130500,315000,18081,315000,0.00963,-11308,-976,-384,-3907,1,2,10
138090,0,0,675000,1282500,37498.5,1282500,0.04622,-14480,-3718,-5497,-4465,0,1,15
138091,0,0,247500,1354500,55165.5,1354500,0.006629,-11091,-389,-3999,-86,1,2,9
138092,0,0,90000,508495.5,21672,454500,0.020713,-22074,365243,-11829,-4960,0,3,16
138093,0,0,67500,781920,25839,675000,0.00823,-23750,365243,-3497,-4359,0,2,10
138094,1,1,225000,942300,30528,675000,0.003813,-13393,-2688,-3053,-3242,0,2,8
138095,0,0,225000,1499688,80032.5,1350000,0.035792,-15100,-192,-7677,-4858,0,2,11
138121,0,0,315000,913500,38835,913500,0.019101,-19328,-3724,-5593,-2880,0,2,15
138122,1,0,112500,534141,20133,441000,0.018634,-21072,365243,-2167,-4413,0,2,14
138123,0,0,135000,254700,16713,225000,0.00496,-24139,-6556,-5620,-4264,0,2,14
138141,0,0,90000,536917.5,17874,463500,0.010147,-19319,-11440,-11992,-2847,0,2,11
138142,1,0,117000,222547.5,15957,202500,0.018029,-20698,-1021,-1442,-3389,0,3,6
138143,0,1,180000,526491,26743.5,454500,0.006207,-11210,-279,-2599,-2617,0,2,15
138144,0,1,148500,545040,39627,450000,0.020713,-14883,-2675,-222,-4998,0,3,12
138145,0,0,180000,348826.5,20155.5,288000,0.007305,-18479,-8489,-5066,-1920,0,3,7
138146,0,0,135000,225000,15165,225000,0.030755,-8103,-845,-8103,-768,0,2,21
138147,1,0,135000,1080000,31576.5,1080000,0.01885,-19779,-6794,-7648,-3331,0,2,9
138148,0,0,157500,314100,17167.5,225000,0.035792,-9666,-2090,-4135,-2263,0,2,11
138149,1,0,135000,389844,21276,315000,0.003069,-9873,-2086,-3598,-2482,0,3,15
138151,0,2,202500,592560,31153.5,450000,0.006207,-16937,-4542,-3354,-491,0,2,9
138152,0,0,144000,284400,15880.5,225000,0.011703,-20400,-2520,-6191,-3713,0,2,9
138153,0,0,112500,331920,15966,225000,0.0228,-21475,-3618,-11521,-4600,0,2,11
138154,1,0,166500,364846.5,17874,256500,0.031329,-11110,-237,-601,-2544,0,2,8
138155,0,2,211500,630000,30438,630000,0.026392,-10965,-1678,-4799,-3540,0,2,10
138157,0,0,67500,545040,25537.5,450000,0.022625,-22382,365243,-1314,-2412,0,2,11
138158,1,1,180000,312768,25204.5,270000,0.010032,-13744,-2476,-2079,-4374,1,2,8
138183,0,0,135000,314100,15111,225000,0.02461,-23669,365243,-7687,-3273,0,2,13
138184,1,0,103500,101880,5845.5,90000,0.020246,-23610,365243,-9766,-4786,0,3,10
138185,0,0,225000,254700,25191,225000,0.072508,-15294,-1087,-6569,-3985,0,1,13
138186,0,0,202500,679500,27076.5,679500,0.026392,-21767,-7252,-12737,-4105,0,2,10
138188,0,0,202500,675000,21775.5,675000,0.018801,-17918,-4223,-3968,-1441,0,2,12
138190,0,0,130500,427500,16245,427500,0.01452,-10871,-1046,-1057,-3468,1,2,8
138191,1,1,216000,199152,8901,135000,0.00496,-14837,-3699,-3563,-1085,0,2,12
138192,0,0,155250,225000,10489.5,225000,0.028663,-9707,-1456,-3220,-2090,0,2,19
138194,0,0,135000,153576,9945,121500,0.010147,-22089,365243,-11309,-5091,0,2,11
138195,0,0,135000,270000,10309.5,270000,0.028663,-12781,-2980,-3038,-2716,0,2,12
138196,0,0,215487,135000,6750,135000,0.030755,-16169,-3281,-2842,-4416,1,2,14
138205,0,0,112500,284400,19134,225000,0.016612,-9958,-382,-4682,-2638,0,2,18
138206,1,0,49500,343800,16852.5,225000,0.002134,-16595,-2469,-5338,-117,0,3,12
138207,0,1,90000,585000,29997,585000,0.030755,-9427,-300,-4049,-724,0,2,11
138208,0,0,112500,1011955.5,43006.5,904500,0.00733,-15593,-1489,-7215,-4360,0,2,12
138210,0,2,225000,450000,24543,450000,0.025164,-12510,-212,-2445,-4595,0,2,11
138211,0,0,112500,888840,32053.5,675000,0.008866,-14760,-916,-7336,-1987,0,2,11
138212,1,0,180000,573628.5,27724.5,463500,0.030755,-20755,-3311,-11956,-3817,0,2,16
138213,0,0,427500,948816,27873,792000,0.010643,-22972,365243,-12645,-4271,0,2,9
138226,0,1,135000,180000,9000,180000,0.009175,-9873,-1178,-4469,-2544,0,2,10
138227,1,0,180000,755190,32125.5,675000,0.019689,-19052,-1272,-9762,-2592,0,2,12
138228,0,1,67500,454500,16452,454500,0.018209,-19161,-3652,-277,-2658,0,3,11
138229,0,0,247500,1174005,78903,1125000,0.04622,-16055,-1812,-6320,-4714,0,1,11
138230,0,1,202500,679500,29929.5,679500,0.025164,-16234,-231,-4680,-1978,0,2,13
138231,0,1,175500,1288350,37800,1125000,0.020246,-13238,-5800,-3393,-4528,1,3,12
138232,0,1,220500,1546020,45333,1350000,0.00823,-11039,-2649,-2285,-2311,0,2,12
138233,0,1,270000,380533.5,29578.5,328500,0.031329,-13897,-1308,-2895,-4697,0,2,17
138234,1,0,144000,261648,9994.5,207000,0.022625,-23808,365243,-2253,-2602,0,2,11
138235,1,1,225000,640080,29970,450000,0.019689,-17107,-1100,-5177,-550,0,2,10
138236,0,2,157500,247500,12375,247500,0.00963,-15167,-5169,-4303,-3892,0,2,15
138238,0,0,90000,254700,25321.5,225000,0.072508,-24273,365243,-12361,-4721,0,1,12
138239,0,0,135000,942300,27549,675000,0.020246,-19548,-1311,-4704,-2488,0,3,6
138240,0,0,90000,425889,18171,355500,0.0228,-23174,365243,-6332,-5248,0,2,10
138241,0,0,202500,675000,34465.5,675000,0.001417,-11034,-372,-2812,-2812,0,2,18
138242,1,0,157500,450000,27324,450000,0.010966,-13004,-2455,-1496,-4376,0,2,15
138244,1,1,405000,101880,10206,90000,0.020246,-10909,-2657,-2484,-3292,0,3,13
138264,0,0,729000,607500,38952,607500,0.0228,-20873,-694,-9059,-4437,0,2,11
138265,1,0,270000,640080,29970,450000,0.011657,-9821,-109,-4367,-377,0,1,16
138266,1,0,112500,450000,22018.5,450000,0.00712,-19767,-1529,-4082,-3244,1,2,16
138267,0,0,58500,135000,8788.5,135000,0.010966,-12836,-5453,-5597,-3997,1,2,16
138268,0,0,180000,949500,27891,949500,0.026392,-16675,-1715,-10833,-206,1,2,15
138269,0,0,247500,1223010,55395,1125000,0.008019,-11765,-356,-1649,-4140,0,2,13
138270,0,0,157500,180000,9000,180000,0.014464,-15693,-312,-2901,-4500,1,2,8
138281,0,2,135000,283419,16398,234000,0.025164,-14208,-1751,-1992,-3878,1,2,9
138282,1,0,112500,199080,13432.5,157500,0.0105,-12161,-1153,-2403,-3807,0,3,12
138283,0,0,122400,1314117,34794,1147500,0.019689,-18983,-5396,-7095,-2485,1,2,10
138284,0,0,135000,521280,28408.5,450000,0.006852,-12946,-1796,-353,-4299,0,3,8
138286,0,0,90000,857169,25191,715500,0.002042,-18683,-9721,-9756,-2240,1,3,12
138287,0,0,90000,153504,15313.5,144000,0.072508,-24210,365243,-962,-6081,0,1,13
138288,1,0,112500,62568,3721.5,49500,0.025164,-21914,365243,-687,-4766,0,2,8
138290,0,1,135000,254700,27153,225000,0.008575,-10328,-2425,-302,-3004,0,2,10
138309,0,0,202500,1506816,49797,1350000,0.04622,-20846,-2109,-4059,-4052,0,1,12
138310,1,0,103500,454500,14791.5,454500,0.025164,-17919,-4689,-345,-1457,0,2,15
138311,0,0,112500,594121.5,25299,472500,0.025164,-17763,-2948,-3449,-1293,0,2,11
138312,1,0,202500,450000,21888,450000,0.031329,-14133,-1371,-3060,-4672,0,2,19
138314,0,0,144000,130500,6790.5,130500,0.028663,-22581,365243,-12827,-4416,0,2,12
138315,0,0,67500,275040,10498.5,180000,0.009657,-22555,365243,-2001,-3969,0,2,9
138330,0,0,85500,90000,8896.5,90000,0.016612,-14099,-3828,-5127,-2066,1,2,9
138331,0,2,112500,900000,31887,900000,0.025164,-11988,-2336,-511,-1571,0,2,9
138332,1,0,121500,590337,16695,477000,0.025164,-20638,-2211,-9213,-3732,0,2,8
138333,0,0,135000,900000,27418.5,900000,0.01452,-10489,-1943,-4971,-3051,0,2,8
138350,0,1,180000,178290,19332,157500,0.019101,-11562,-1604,-597,-1137,0,2,14
138351,0,1,247500,1312110,52168.5,1125000,0.011703,-14434,-1379,-7754,-3367,0,2,12
138352,1,2,117000,438084,29407.5,387000,0.002134,-9975,-408,-2966,-1334,0,3,6
138353,0,0,90000,508495.5,22396.5,454500,0.030755,-11137,-3635,-4970,-3425,1,2,12
138354,0,1,202500,1089000,31972.5,1089000,0.005084,-15839,-1334,-1645,-1189,1,2,10
138362,0,0,135000,1125000,33025.5,1125000,0.028663,-18254,-10371,-1339,-1816,0,2,9
138363,1,0,157500,180000,9000,180000,0.031329,-9291,-2695,-9212,-1771,0,2,17
138364,0,0,135000,1575000,43312.5,1575000,0.016612,-18596,-1861,-4505,-2132,1,2,12
138409,0,0,67500,526491,22261.5,454500,0.006296,-16354,-1764,-4472,-4472,0,3,12
138410,1,2,67500,95940,10309.5,90000,0.026392,-13442,-493,-1018,-4311,1,2,11
138411,0,0,112500,679500,27076.5,679500,0.010276,-19916,-218,-5755,-3304,0,2,10
138412,0,0,72000,71955,7137,67500,0.007305,-19596,-5864,-12134,-3116,1,3,7
138423,0,1,135000,459000,21397.5,459000,0.025164,-18991,-193,-3395,-2365,0,2,9
138424,1,0,81000,162000,7879.5,162000,0.015221,-14708,-475,-1252,-4853,1,2,11
138426,0,0,180000,315000,15750,315000,0.032561,-18826,-2662,-4929,-2296,1,1,16
138442,0,0,315000,450000,22500,450000,0.019101,-14717,-2428,-1235,-3335,0,2,16
138443,1,1,121500,382500,19125,382500,0.00496,-15570,-1213,-9269,-3708,0,2,13
138444,0,0,54000,675000,19737,675000,0.015221,-18895,365243,-2858,-2387,0,2,18
138445,1,0,173250,573408,29407.5,495000,0.00702,-22195,365243,-1826,-4487,0,2,11
138446,0,0,67500,364500,9742.5,364500,0.010556,-8487,-139,-3360,-1176,0,3,13
138447,0,0,112500,247500,12375,247500,0.008625,-16557,-495,-7262,-98,0,2,12
138448,0,0,180000,270000,13500,270000,0.030755,-19166,-199,-2552,-2552,0,2,15
138449,0,0,247500,675000,26154,675000,0.026392,-18399,-833,-10839,-1941,0,2,10
138450,1,0,135000,519637.5,38853,490500,0.00733,-20011,-2906,-1954,-3492,0,2,16
138451,0,1,135000,625536,25245,540000,0.018801,-12689,-3256,-6828,-5076,0,2,7
138474,0,0,225000,452385,35869.5,373500,0.032561,-12250,-361,-1771,-1779,0,1,10
138475,1,2,81000,312768,17095.5,270000,0.019689,-10315,-459,-409,-967,0,2,13
138476,0,0,90000,900000,26446.5,900000,0.018209,-17561,-2506,-11540,-1103,0,3,9
138494,0,0,81000,314100,16164,225000,0.019689,-21155,365243,-998,-4474,0,2,12
138495,0,0,171000,283419,10813.5,234000,0.003122,-22495,-7278,-9933,-3846,0,3,12
138497,1,1,225000,573408,45432,495000,0.010276,-17928,-412,-4165,-1462,0,2,20
138498,0,0,157500,170640,13612.5,135000,0.02461,-8710,-813,-5638,-1390,0,2,13
138571,0,0,180000,835380,40320,675000,0.072508,-18108,-956,-1909,-1658,0,1,10
138572,1,0,94500,387000,30703.5,387000,0.01452,-13361,-1411,-3079,-2883,1,2,9
138574,0,0,202500,780363,30946.5,697500,0.00963,-20882,365243,-6969,-4017,0,2,12
138575,0,0,157500,787131,42066,679500,0.030755,-13853,-1494,-1976,-2475,0,2,10
138576,1,0,99000,167121,12015,139500,0.00712,-19688,-11534,-6112,-3115,0,2,9
138577,0,0,90000,370629,24898.5,306000,0.020713,-13594,-815,-7637,-5023,0,3,7
138578,0,1,157500,1024290,29947.5,855000,0.002506,-13837,-505,-1378,-4204,0,2,10
138590,1,1,180000,225000,11250,225000,0.007305,-18291,-1034,-7777,-561,0,3,13
138592,0,1,495000,2250000,59355,2250000,0.01885,-16497,-1190,-4459,-53,0,2,11
138593,0,0,270000,720310.5,70299,688500,0.032561,-18590,-4280,-4022,-2049,0,1,9
138603,0,0,427500,585000,29250,585000,0.026392,-13642,-3769,-1714,-4960,0,2,16
138604,1,1,112500,314100,21375,225000,0.008068,-16767,-707,-4539,-229,1,3,14
138605,0,0,135000,225000,16371,225000,0.019689,-11678,-440,-392,-1301,1,2,11
138623,0,0,225000,813195,27004.5,702000,0.031329,-17795,-2562,-284,-1324,0,2,12
138624,0,0,121500,765000,31288.5,765000,0.026392,-8852,-941,-6904,-731,0,2,12
138625,1,0,112500,500211,30600,463500,0.008068,-18252,-294,-8756,-1806,0,3,5
138626,0,1,112500,315000,15750,315000,0.035792,-9801,-2562,-4987,-2482,0,2,11
138633,0,0,157500,590337,25141.5,477000,0.025164,-13652,-2355,-13164,-1595,0,2,16
138634,1,0,157500,1350000,37125,1350000,0.030755,-14984,-226,-548,-4547,1,2,15
138635,0,1,112500,555273,15399,463500,0.016612,-14748,-785,-1826,-4588,1,2,10
138636,0,0,90000,1006920,42790.5,900000,0.031329,-16181,-8976,-4421,-4789,1,2,15
138637,0,0,81000,835380,36796.5,675000,0.020246,-22294,365243,-1378,-5204,0,3,12
138638,0,0,135000,679500,28917,679500,0.026392,-21483,365243,-5834,-4710,0,2,14
138640,1,0,216000,1332000,39078,1332000,0.015221,-19800,365243,-5438,-3293,0,2,8
138641,0,0,135000,500490,59526,450000,0.032561,-20813,-386,-5552,-4271,0,1,13
138648,1,2,153000,497520,33376.5,450000,0.010006,-8871,-407,-78,-1540,1,2,9
138649,1,0,135000,1287418.5,35532,1008000,0.003813,-7867,-161,-801,-471,0,2,7
138650,0,0,72000,135531,10615.5,117000,0.020713,-22693,365243,-1076,-4559,0,3,6
138653,0,3,67500,1075500,31446,1075500,0.01885,-13034,-989,-1140,-5137,1,2,9
138654,0,2,157500,497520,53712,450000,0.035792,-12064,-158,-921,-4090,0,2,17
138655,0,1,90000,208854,24786,184500,0.020246,-9980,-733,-929,-2671,0,3,15
138656,1,0,90000,178290,10084.5,157500,0.018801,-20960,365243,-9766,-3787,0,2,9
138669,0,0,135000,781920,28084.5,675000,0.025164,-17700,-3310,-4717,-1224,1,2,11
138670,1,1,202500,640080,31261.5,450000,0.004849,-15168,-422,-5739,-3963,0,2,11
138671,0,1,112500,355320,37831.5,337500,0.008019,-12651,-2988,-2861,-4340,0,2,15
138672,0,0,148500,615109.5,22090.5,531000,0.004849,-20844,-11514,-2628,-4292,0,2,12
138673,0,0,112500,746626.5,26946,567000,0.00733,-15538,-8439,-8404,-4290,0,2,13
138675,1,0,202500,469152,28350,405000,0.006629,-15109,-185,-3643,-4508,0,2,6
138676,0,0,157500,312768,11587.5,270000,0.025164,-17942,-958,-2749,-1474,0,2,13
138677,0,2,135000,808650,31464,675000,0.010032,-14712,-651,-4831,-2487,0,2,9
138680,0,0,135000,225000,10039.5,225000,0.030755,-17246,-2421,-2742,-799,0,2,16
138681,1,4,144000,180000,9000,180000,0.031329,-9232,-892,-1606,-1859,0,2,11
138682,0,0,67500,243000,23800.5,243000,0.015221,-22926,365243,-11949,-4351,0,2,8
138690,0,0,202500,787131,42066,679500,0.022625,-11472,-596,-424,-2590,0,2,16
138691,1,1,67500,284400,13833,225000,0.026392,-10475,-993,-10468,-2624,1,2,13
138692,0,0,135000,157500,7875,157500,0.008575,-11495,-2673,-11349,-681,0,2,15
138693,0,1,90000,640080,31261.5,450000,0.002506,-10504,-2303,-3542,-3024,0,2,8
138694,1,1,202500,180000,9000,180000,0.005084,-13487,-487,-6900,-3450,0,2,15
138696,0,0,337500,971280,56920.5,900000,0.02461,-17558,-2756,-9758,-1089,0,2,10
138704,1,0,144000,284400,22599,225000,0.006671,-11046,-294,-1510,-1293,0,2,14
138705,0,0,225000,225000,22050,225000,0.025164,-24742,365243,-14623,-4589,0,2,10
138706,0,0,112500,948582,27864,679500,0.032561,-17664,-3835,-2459,-954,0,1,11
138707,0,0,67500,450000,21888,450000,0.028663,-14474,-6712,-5389,-4537,1,2,11
138729,1,0,76500,450000,12757.5,450000,0.025164,-22918,-1720,-1150,-4097,1,2,9
138730,0,0,216000,1327500,50562,1327500,0.035792,-13460,-4430,-2854,-4688,1,2,13
138732,0,0,180000,835380,40320,675000,0.020246,-13812,-1114,-7909,-4177,0,3,6
138733,0,2,360000,1354500,55899,1354500,0.04622,-12730,-2213,-5634,-5295,0,1,12
138734,0,0,180000,421645.5,50040,400500,0.031329,-13678,-760,-7722,-4134,1,2,15
138735,0,0,81000,277969.5,18706.5,229500,0.035792,-10197,-685,-2588,-761,0,2,12
138736,0,0,135000,135000,15228,135000,0.01885,-10258,-619,-7245,-1874,0,2,20
138737,0,0,675000,701730,83407.5,675000,0.035792,-13258,-5034,-7054,-3571,1,2,16
138738,0,0,225000,1195101,62010,1129500,0.016612,-19032,-3376,-6691,-2557,0,2,9
138739,1,0,292500,497520,33376.5,450000,0.003541,-19760,-542,-171,-3295,1,1,16
138740,0,0,270000,1174756.5,62721,1057500,0.035792,-13290,-2811,-461,-4020,0,2,14
138741,0,0,157500,328405.5,25947,283500,0.019101,-18537,-3628,-3212,-2098,0,2,12
138742,1,0,126000,495985.5,24255,409500,0.010643,-9196,-1837,-8240,-1878,0,2,15
138743,1,1,225000,1206000,34690.5,1206000,0.0228,-9853,-701,-5457,-1604,0,2,14
138745,0,1,135000,135000,6750,135000,0.025164,-13290,-4216,-3978,-4619,0,2,10
138746,0,0,90000,647046,21001.5,463500,0.035792,-20235,-2056,-10570,-3416,0,2,11
138779,0,0,112500,225000,12204,225000,0.015221,-9567,-1568,-400,-2224,0,2,9
138780,1,0,112500,508495.5,22527,454500,0.020246,-21737,365243,-3437,-4290,0,3,11
138781,0,0,112500,598486.5,21627,454500,0.008625,-11269,-1142,-4653,-1781,0,2,17
138791,1,0,135000,640080,31261.5,450000,0.004849,-8525,-102,-322,-1210,1,2,10
138792,0,0,117000,603000,29137.5,603000,0.018209,-23368,365243,-11001,-4524,0,3,8
138793,0,0,81000,180000,9000,180000,0.020246,-15474,-6025,-4218,-5025,0,3,7
138830,0,0,247500,1024290,30078,855000,0.035792,-21677,365243,-89,-4291,0,2,10
138832,1,1,270000,900000,32017.5,900000,0.032561,-13538,-5422,-5758,-4641,1,1,17
138833,0,0,94500,239850,24705,225000,0.025164,-24739,365243,-10914,-4110,0,2,16
138834,0,0,157500,170640,11533.5,135000,0.019689,-16165,-374,-432,-1788,0,2,14
138835,0,1,360000,1078200,31653,900000,0.00702,-14954,-1038,-9428,-3218,0,2,13
138836,0,0,382500,1288350,33984,1125000,0.025164,-16639,-3431,-4103,-190,0,2,12
138837,1,0,202500,499500,34137,499500,0.026392,-20909,365243,-9387,-3905,0,2,14
138838,0,1,270000,193500,15417,193500,0.026392,-17661,-952,-976,-531,0,2,11
138839,1,0,103500,265851,21132,229500,0.00712,-22469,365243,-4683,-4747,0,2,8
138857,0,0,171000,286704,15682.5,247500,0.006008,-15866,-1663,-308,-3879,0,2,10
138858,0,1,225000,360000,20794.5,360000,0.018209,-17636,-1262,-5195,-1142,0,3,16
138859,0,0,180000,284400,17527.5,225000,0.016612,-15192,-2964,-518,-4080,0,2,13
138860,0,0,135000,765522,21181.5,639000,0.010966,-14410,-597,-12493,-1382,0,2,11
138861,1,1,180000,545040,26640,450000,0.009175,-13426,-3825,-2569,-336,0,2,11
138862,0,0,202500,450000,30442.5,450000,0.035792,-12811,-1668,-290,-5220,1,2,14
138863,0,0,73647,135000,6750,135000,0.018801,-19257,-167,-3526,-2758,1,2,9
138864,1,0,135000,272520,19957.5,225000,0.010966,-8664,-270,-5822,-1331,0,2,13
138865,0,0,247500,765000,33826.5,765000,0.018209,-16008,-241,-8971,-4127,0,3,14
138916,0,0,90000,450000,21109.5,450000,0.018209,-15457,-2833,-2036,-3990,0,3,6
138918,1,1,117000,1228500,47601,1228500,0.025164,-14849,-2243,-345,-3901,0,2,10
138919,0,0,202500,260640,19615.5,225000,0.035792,-14767,-81,-2245,-5514,0,2,13
138920,0,0,90000,254700,14350.5,225000,0.010276,-21925,365243,-6953,-5021,0,2,17
138923,0,1,67500,450000,24543,450000,0.015221,-15674,-3126,-6308,-4473,1,2,20
138925,1,0,292500,971280,62203.5,900000,0.030755,-16293,-1275,-4840,-4825,0,2,12
138927,0,0,99000,781920,25969.5,675000,0.019101,-22530,365243,-13294,-4109,0,2,11
138948,0,0,112500,180000,9000,180000,0.01885,-7772,-630,-7752,-441,0,2,14
138949,1,1,315000,238500,12307.5,238500,0.032561,-12611,-1780,-6876,-698,0,1,16
138950,0,0,202500,45000,4207.5,45000,0.026392,-8479,-1016,-2030,-1123,1,2,15
138951,0,0,185400,1258650,53455.5,1125000,0.0228,-21326,365243,-783,-4758,0,2,16
138952,0,1,45000,177768,9778.5,135000,0.005144,-13950,-3117,-6925,-4531,1,2,10
138971,0,0,90000,540000,22878,540000,0.026392,-13876,-276,-7966,-4521,0,2,14
138972,1,0,202500,284400,10849.5,225000,0.011657,-20412,-3084,-10568,-3974,0,1,16
138973,0,0,90000,557005.5,30348,423000,0.003069,-12694,-1774,-552,-3910,0,3,11
138974,0,0,225000,1075500,42781.5,1075500,0.026392,-14141,-2131,-8211,-3952,1,2,10
138975,0,2,157500,970380,28503,810000,0.010556,-15811,-435,-6603,-4221,0,3,13
138976,1,0,81000,163008,17685,144000,0.0105,-8600,-809,-2900,-1186,0,3,15
138977,0,0,72000,225000,10426.5,225000,0.026392,-9584,-1018,-1969,-904,1,2,12
138988,1,0,157500,521280,27423,450000,0.025164,-8762,-1029,-3037,-1429,0,2,12
138989,1,0,180000,553806,41404.5,495000,0.04622,-12983,-4151,-6302,-4058,1,1,11
138990,0,0,135000,450000,22500,450000,0.020713,-19658,-1005,-2229,-3174,0,3,7
138991,0,2,225000,390960,27337.5,337500,0.04622,-13429,-6580,-6929,-1706,0,1,16
138993,0,0,49500,114682.5,11470.5,99000,0.01885,-23666,365243,-3989,-4528,0,2,12
138994,1,0,225000,855000,30420,855000,0.006305,-10824,-1059,-4863,-3320,0,3,7
138995,0,1,211500,251280,15313.5,180000,0.019101,-12679,-2145,-6658,-4146,0,2,12
138996,0,0,292500,1155226.5,33907.5,904500,0.030755,-9900,-361,-3936,-2528,0,2,13
138997,0,0,76500,225000,9909,225000,0.004849,-16675,-3948,-323,-231,1,2,10
138998,0,1,202500,1105083,36652.5,904500,0.032561,-15020,-4949,-4923,-4032,0,1,16
138999,1,0,189000,331920,14193,225000,0.00712,-14904,-1402,-9038,-4761,0,2,13
139000,0,0,126000,126000,13698,126000,0.028663,-8696,-172,-297,-1364,0,2,17
139001,0,2,225000,630000,31500,630000,0.002506,-15349,-742,-4852,-4645,1,2,3
139003,0,0,67500,95940,10822.5,90000,0.00702,-13060,-2368,-3679,-3712,1,2,12
139004,1,0,112500,265536,13684.5,180000,0.020713,-8955,-1218,-906,-385,0,3,12
139012,0,0,90000,675000,34596,675000,0.035792,-21381,365243,-5345,-3199,0,2,14
139013,0,0,225000,180000,13455,180000,0.02461,-9312,-2088,-3992,-1967,0,2,14
139014,0,0,112500,328581,17955,265500,0.020246,-12188,-684,-59,-2837,0,3,13
139015,0,0,81000,456273,30996,346500,0.030755,-19229,-3859,-3954,-2734,0,2,13
139016,1,0,135000,450000,22018.5,450000,0.005084,-19233,-223,-2494,-2549,1,2,8
139018,0,2,225000,675000,33750,675000,0.028663,-15087,-392,-3950,-4561,0,2,10
139036,1,0,180000,888840,37494,675000,0.032561,-21421,365243,-7329,-688,0,1,13
139037,0,0,135000,1246500,49563,1246500,0.028663,-11542,-1921,-1372,-3204,0,2,13
139038,0,2,157500,942300,27679.5,675000,0.007305,-11698,-1953,-5962,-4025,1,3,8
139040,0,1,76500,180000,9000,180000,0.016612,-13660,-1666,-1235,-1483,0,2,12
139041,0,1,135000,1040463,27576,868500,0.031329,-8865,-525,-1596,-1551,0,2,9
139042,0,0,193500,848745,46174.5,675000,0.016612,-17826,-201,-7610,-1380,0,2,14
139043,0,3,202500,545040,35617.5,450000,0.032561,-12322,-4870,-11246,-3020,0,1,12
139044,0,0,121500,263686.5,27819,238500,0.016612,-17327,-4784,-8600,-861,0,2,11
139045,1,0,112500,778968,22455,558000,0.018801,-22807,365243,-6442,-4597,0,2,8
139046,0,0,90000,717003,23260.5,598500,0.014464,-22343,365243,-999,-5112,0,2,3
139047,0,0,72000,148365,10678.5,135000,0.01885,-18449,-187,-5161,-1906,1,2,14
139080,1,0,162000,1078200,34911,900000,0.028663,-19790,-731,-5492,-3186,0,2,8
139081,0,0,225000,1006920,40063.5,900000,0.015221,-19655,-2012,-10228,-3106,0,2,13
139083,0,0,202500,2156400,59431.5,1800000,0.032561,-9472,-294,-7493,-679,0,1,18
139090,1,0,121500,432990,31504.5,382500,0.019101,-14988,-7793,-4735,-4220,1,2,14
139091,0,2,202500,536917.5,23778,463500,0.019101,-13032,-3410,-1833,-5194,0,2,10
139093,0,0,135000,159264,9270,126000,0.010966,-19665,-7283,-7294,-3199,0,2,10
139094,1,0,63000,142200,6916.5,112500,0.008625,-10442,-395,-356,-3093,1,2,9
139095,0,0,126000,592560,35806.5,450000,0.018029,-9196,-2473,-3953,-1864,0,3,6
139096,0,0,63000,152820,14418,135000,0.019101,-14803,-221,-122,-3715,0,2,18
